Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-December-2018,2641.10,2713.25,2641.10,2683.70,2681.830100826214815852,57128,3037,153207590.00,5257,9.20,72.15,42.60
6-December-2018,2671.05,2679.50,2624.10,2642.25,2647.930993038075152504,44097,2149,116765813.00,3957,8.97,55.40,-28.80
5-December-2018,2699.00,2712.00,2650.00,2670.40,2681.689535718812048498,23671,1243,63478273.00,2323,9.81,62.00,-28.60
4-December-2018,2687.05,2717.45,2687.05,2705.10,2704.529983696457684896,33735,2475,91237319.00,6679,19.80,30.40,18.05
3-December-2018,2745.00,2745.00,2655.00,2671.80,2690.947387093340901834,56374,2723,151699468.00,5154,9.14,90.00,-73.20
30-November-2018,2653.00,2725.00,2653.00,2713.35,2695.784485009613786882,84254,4268,227130626.00,10594,12.57,72.00,60.35
29-November-2018,2589.00,2665.95,2580.60,2652.80,2619.520726658217152513,59175,3082,155010139.00,15530,26.24,85.35,63.80
28-November-2018,2590.00,2595.90,2549.20,2570.40,2565.740609371120490901,28193,1368,72335925.00,3882,13.77,46.70,-19.60
27-November-2018,2575.00,2600.95,2543.10,2590.20,2574.026427452655560301,35115,2568,90386938.00,2727,7.77,57.85,15.20
26-November-2018,2602.00,2636.40,2526.05,2561.30,2579.732511995382228796,55438,2750,143015211.00,5024,9.06,110.35,-40.70
22-November-2018,2589.80,2617.10,2570.00,2602.00,2598.759331213940892499,50958,2689,132427578.00,4873,9.56,47.10,12.20
21-November-2018,2605.00,2651.50,2574.70,2594.75,2607.530659332604601210,313787,11537,818209223.00,19226,6.13,76.80,-10.25
20-November-2018,2522.05,2522.05,2441.00,2450.25,2475.038912279760787363,37289,2441,92291726.00,5676,15.22,81.05,-71.80
19-November-2018,2540.10,2546.80,2490.40,2527.15,2517.824538498405195921,60509,3356,152351045.00,6248,10.33,56.40,-12.95
16-November-2018,2465.10,2495.00,2440.20,2470.85,2467.712824811399832355,29825,1305,73599535.00,2734,9.17,54.80,5.75
15-November-2018,2440.05,2497.00,2440.05,2461.95,2469.569894119147850491,39195,1798,96794792.00,5379,13.72,56.95,21.90
14-November-2018,2452.00,2468.00,2409.00,2447.95,2435.242038019040530902,32247,1579,78529250.00,4003,12.41,59.00,-4.05
13-November-2018,2421.95,2449.90,2420.00,2435.40,2434.709041559135000444,22474,1029,54717651.00,3203,14.25,29.90,13.45
12-November-2018,2411.00,2438.05,2396.00,2413.20,2416.551495517215399683,26546,1257,64149776.00,6002,22.61,42.05,2.20
9-November-2018,2475.00,2475.00,2395.00,2406.85,2417.777479300202322457,58817,2904,142206418.00,7203,12.25,80.00,-68.15
7-November-2018,2451.00,2468.00,2441.50,2450.95,2454.382469244288224956,4552,318,11172349.00,1438,31.59,26.50,-0.05
6-November-2018,2420.00,2461.00,2414.05,2451.10,2437.526226882190184942,34335,1459,83692463.00,3506,10.21,46.95,31.10
5-November-2018,2464.95,2464.95,2392.45,2425.40,2418.379773795534665099,54464,2037,131714636.00,3579,6.57,72.50,-39.55
2-November-2018,2475.00,2477.95,2406.05,2422.00,2436.019276559096205481,78956,3896,192338338.00,10192,12.91,71.90,-53.00
1-November-2018,2574.00,2574.00,2448.95,2461.15,2503.261684939411425274,76252,3081,190878710.00,10282,13.48,125.05,-112.85
31-October-2018,2450.05,2556.70,2425.00,2540.70,2503.731984361476706359,167535,8723,419462738.00,24396,14.56,131.70,90.65
30-October-2018,2542.00,2610.45,2518.40,2597.70,2580.664413604659523980,69535,4299,179446500.00,18416,26.48,92.05,55.70
29-October-2018,2430.00,2558.55,2430.00,2534.75,2520.188845134881447622,180047,5123,453752441.00,87318,48.50,128.55,104.75
26-October-2018,2396.90,2449.85,2371.00,2403.90,2406.755997333503794277,109507,6010,263556629.00,6105,5.57,78.85,7.00
25-October-2018,2460.00,2460.00,2384.45,2394.25,2410.721371037505526826,52019,2782,125403315.00,8684,16.69,75.55,-65.75
24-October-2018,2488.00,2494.00,2388.50,2435.50,2439.197627906976744186,43000,2785,104885498.00,6765,15.73,105.50,-52.50
23-October-2018,2516.10,2545.35,2430.00,2473.65,2485.392701346216989539,42638,2300,105972174.00,6642,15.58,115.35,-42.45
22-October-2018,2574.00,2579.80,2500.00,2521.35,2545.359502474254380098,37385,2138,95158265.00,6716,17.96,79.80,-52.65
19-October-2018,2550.05,2582.00,2530.00,2546.65,2537.775800679501698754,110375,2077,280107004.00,81780,74.09,52.00,-3.40
17-October-2018,2577.05,2598.95,2551.00,2562.35,2574.406632677371706294,20987,1209,54029072.00,2579,12.29,47.95,-14.70
16-October-2018,2579.00,2589.00,2538.60,2573.45,2563.595675952281958614,31267,1492,80155946.00,4736,15.15,50.40,-5.55
15-October-2018,2491.00,2570.55,2447.15,2561.15,2542.411514690686475210,51291,2875,130402829.00,6339,12.36,123.40,70.15
12-October-2018,2480.00,2492.50,2433.00,2450.35,2460.998700344691190597,35394,1942,87104588.00,8976,25.36,59.50,-29.65
11-October-2018,2450.00,2512.75,2347.00,2458.30,2459.648164424312081671,29582,1509,72761312.00,3985,13.47,165.75,8.30
10-October-2018,2480.00,2600.05,2450.50,2484.25,2482.290440131289897397,38693,2195,96047264.00,8350,21.58,149.55,4.25
9-October-2018,2357.35,2470.00,2346.55,2446.60,2421.879465802068859039,64770,3153,156865133.00,9196,14.20,123.45,89.25
8-October-2018,2385.00,2417.45,2332.10,2339.05,2366.649322726295420339,41859,2134,99065574.00,2030,4.85,85.35,-45.95
5-October-2018,2364.95,2426.00,2351.05,2390.10,2391.743024776574874663,55052,2584,131670237.00,3776,6.86,74.95,25.15
4-October-2018,2470.05,2492.90,2360.05,2371.85,2425.010982034644526708,121289,5168,294127157.00,63899,52.68,132.85,-98.20
3-October-2018,2515.00,2544.75,2480.05,2488.45,2509.668765368290811132,63849,2987,160239841.00,4684,7.34,64.70,-26.55
1-October-2018,2530.00,2538.45,2442.45,2511.25,2487.955611606522214057,50351,2568,125271053.00,6165,12.24,96.00,-18.75
28-September-2018,2560.00,2687.45,2486.30,2530.25,2540.378928977320916662,58953,2822,149762959.00,13500,22.90,201.15,-29.75
27-September-2018,2600.25,2627.50,2529.00,2539.40,2555.526351531291611185,75100,3827,191920029.00,18627,24.80,98.50,-60.85
26-September-2018,2629.00,2662.85,2592.10,2600.25,2610.077046147313507529,131882,2649,344222181.00,84308,63.93,70.75,-28.75
25-September-2018,2596.85,2615.00,2552.05,2607.20,2593.034829351535836177,58600,2652,151951841.00,5393,9.20,62.95,10.35
24-September-2018,2575.00,2605.65,2530.00,2552.30,2564.317729908864954432,48280,2457,123805260.00,5037,10.43,75.65,-22.70
21-September-2018,2630.00,2667.15,2439.30,2562.90,2601.367803187281015710,132715,5727,345240528.00,9413,7.09,227.85,-67.10
19-September-2018,2600.00,2634.00,2572.85,2603.65,2608.307237311758506985,58834,3287,153457148.00,7077,12.03,61.15,3.65
18-September-2018,2580.00,2637.15,2571.70,2586.95,2608.114392994632109743,73772,6433,192405815.00,16295,22.09,65.45,6.95
17-September-2018,2589.95,2612.20,2551.75,2569.40,2583.407685639988442646,41532,2135,107294088.00,6588,15.86,60.45,-20.55
14-September-2018,2540.05,2593.65,2540.05,2581.20,2574.209378321356620504,63039,2943,162275585.00,12509,19.84,53.60,41.15
12-September-2018,2530.00,2572.90,2490.55,2529.30,2516.108383127673867694,282830,3104,711630934.00,7245,2.56,82.35,-0.70
11-September-2018,2565.45,2587.90,2500.00,2525.05,2540.870389602215508559,63552,2551,161477395.00,7431,11.69,87.90,-40.40
10-September-2018,2637.50,2660.10,2555.00,2565.30,2598.891495818832571871,121258,6755,315136385.00,12652,10.43,105.10,-72.20
7-September-2018,2587.70,2642.00,2547.45,2633.50,2614.230328148809836582,152248,5112,398011339.00,84740,55.66,94.55,45.80
6-September-2018,2585.00,2616.70,2556.55,2567.55,2585.266124426205233431,94546,3599,244426571.00,10470,11.07,60.15,-17.45
5-September-2018,2544.00,2589.25,2522.15,2566.25,2556.856910257638157264,83528,4331,213569144.00,7290,8.73,67.10,22.25
4-September-2018,2595.00,2613.05,2537.70,2543.50,2560.856995615470191741,61124,3457,156529823.00,8344,13.65,75.35,-51.50
3-September-2018,2510.00,2629.95,2498.20,2593.50,2586.618552490049333520,220337,9036,569927772.00,30460,13.82,131.75,83.50
31-August-2018,2425.00,2498.00,2398.95,2491.35,2463.287595346657007712,70401,3814,173417910.00,12054,17.12,99.05,66.35
30-August-2018,2390.00,2414.85,2350.50,2380.15,2395.696717137880209031,37315,1507,89395423.00,4728,12.67,64.35,-9.85
29-August-2018,2428.00,2431.40,2377.75,2385.55,2401.825935920992191088,34832,1872,83660401.00,6955,19.97,53.65,-42.45
28-August-2018,2457.00,2477.45,2410.05,2417.70,2442.001578994856988180,44332,1776,108258814.00,5475,12.35,67.40,-39.30
27-August-2018,2469.00,2469.00,2427.70,2442.05,2442.094003983607683326,43679,1615,106668224.00,16759,38.37,41.30,-26.95
24-August-2018,2445.00,2475.00,2426.65,2446.45,2448.993051616562677254,35260,1489,86351495.00,4070,11.54,48.35,1.45
23-August-2018,2421.05,2518.50,2421.05,2464.60,2472.169868895192823736,130430,4686,322445116.00,17664,13.54,97.45,43.55
21-August-2018,2388.00,2427.05,2355.00,2412.45,2401.740035096515417397,43879,1873,105385951.00,6960,15.86,72.05,24.45
20-August-2018,2363.35,2395.00,2363.35,2380.20,2379.229460884288297995,51974,1650,123658072.00,18632,35.85,31.65,16.85
17-August-2018,2365.15,2410.00,2352.00,2363.35,2390.472771667963019484,101567,2487,242793148.00,56315,55.45,58.00,-1.80
16-August-2018,2278.00,2357.00,2269.55,2347.95,2323.251701167538141966,69805,3005,162174585.00,11825,16.94,87.45,69.95
14-August-2018,2244.00,2290.00,2240.00,2279.20,2264.518074946514038686,45339,1469,102670985.00,7126,15.72,50.00,35.20
13-August-2018,2213.00,2298.25,2213.00,2244.45,2235.588368178380620136,204955,1447,458195014.00,165252,80.63,85.25,31.45
10-August-2018,2236.00,2255.00,2206.55,2214.25,2227.105347861646835342,37903,1442,84413974.00,3816,10.07,48.45,-21.75
9-August-2018,2259.00,2259.00,2208.40,2235.05,2231.848226786802615757,60709,1955,135493274.00,4123,6.79,50.60,-23.95
8-August-2018,2264.00,2277.00,2238.25,2246.70,2253.343671416596814752,41755,1911,94088365.00,4320,10.35,38.75,-17.30
7-August-2018,2253.00,2280.00,2246.25,2259.10,2261.959725629361469026,41987,1620,94972903.00,7863,18.73,33.75,6.10
6-August-2018,2291.90,2325.00,2238.00,2244.20,2270.668659169873351514,80301,3071,182336964.00,15739,19.60,87.00,-47.70
3-August-2018,2235.00,2290.00,2230.45,2281.95,2272.299620066515267298,92911,3348,211121630.00,20615,22.19,59.55,46.95
2-August-2018,2175.00,2236.55,2170.05,2225.80,2217.503936224458069571,80407,4085,178302839.00,12183,15.15,66.50,50.80
1-August-2018,2130.10,2179.00,2130.10,2171.25,2161.369482570653845078,71546,3203,154637341.00,13185,18.43,48.90,41.15
31-July-2018,2065.00,2133.00,2065.00,2127.15,2106.171673246955457932,89915,3498,189376426.00,14456,16.08,68.00,62.15
30-July-2018,2076.00,2090.00,2060.00,2066.75,2070.575527883053600433,75727,2476,156798473.00,14199,18.75,30.00,-9.25
27-July-2018,2157.00,2157.00,2071.00,2081.90,2090.417463735727926536,123055,5259,257236321.00,22520,18.30,86.00,-75.10
26-July-2018,2086.00,2189.95,2075.60,2134.65,2123.574294397426986657,146754,9418,311643022.00,21134,14.40,114.35,48.65
25-July-2018,2083.50,2096.00,2061.80,2089.00,2083.362782360817172720,46306,1820,96472197.00,4607,9.95,34.20,5.50
24-July-2018,2043.00,2088.35,2035.00,2075.90,2065.863003132713119422,84272,2285,174094407.00,34323,40.73,53.35,32.90
23-July-2018,2069.95,2070.00,2033.00,2042.45,2049.079602333528944734,28969,1312,59359787.00,4645,16.03,37.00,-27.50
20-July-2018,2025.00,2072.80,2017.20,2055.60,2056.191487766475895334,280091,3442,575920730.00,215484,76.93,55.60,30.60
19-July-2018,2088.00,2088.00,2027.10,2030.90,2048.526941258140226769,60502,2649,123939977.00,6711,11.09,60.90,-57.10
18-July-2018,2089.90,2095.45,2041.00,2064.90,2063.207406959274831866,99177,4923,204622721.00,21259,21.44,54.45,-25.00
17-July-2018,2057.90,2119.00,2057.40,2064.90,2083.070848345648935623,136277,7193,283874646.00,20534,15.07,61.60,7.00
16-July-2018,2239.40,2239.40,2071.50,2089.15,2112.680821228135742944,323759,15281,683999430.00,53442,16.51,167.90,-150.25
13-July-2018,2355.00,2367.15,2302.50,2317.45,2327.352532801154940342,47102,2555,109622959.00,7035,14.94,64.65,-37.55
12-July-2018,2325.00,2386.90,2325.00,2357.95,2369.304318721817232222,135943,6415,322090337.00,41991,30.89,61.90,32.95
11-July-2018,2314.00,2331.50,2275.55,2302.70,2303.152033492822966507,58520,3381,134780457.00,6819,11.65,55.95,-11.30
10-July-2018,2334.50,2398.00,2303.55,2319.60,2322.578439869989165763,55380,3185,128624394.00,8482,15.32,94.45,-14.90
9-July-2018,2272.10,2335.00,2272.10,2329.80,2321.315838509316770186,61180,2427,142018103.00,6790,11.10,62.90,57.70
6-July-2018,2307.00,2318.15,2256.30,2266.40,2290.643775400182466616,36171,1725,82854876.00,6566,18.15,61.85,-40.60
