Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-August-2018,79.50,87.25,76.00,83.70,81.254857321066583502,64130,103,5210874.00,57600,89.82,11.25,4.20
17-August-2018,79.05,81.15,78.65,79.00,79.013633523741520885,44816,77,3541075.00,40980,91.44,2.50,-0.05
16-August-2018,89.90,89.90,78.50,80.20,81.711978834047988322,10961,76,895645.00,7145,65.19,11.40,-9.70
14-August-2018,87.80,87.80,82.00,82.45,82.591872482045892450,5709,38,471517.00,5159,90.37,5.80,-5.35
13-August-2018,81.00,82.95,81.00,82.50,81.150752639856212087,17804,14,1444808.00,17794,99.94,1.95,1.50
10-August-2018,84.40,84.40,80.00,80.70,80.476033624074415663,37949,86,3053985.00,36326,95.72,4.40,-3.70
9-August-2018,83.90,83.90,82.00,82.35,82.334829965910035752,12027,23,990241.00,12017,99.92,1.90,-1.55
8-August-2018,83.40,83.40,81.50,82.00,82.095934364972990536,49242,60,4042568.00,47031,95.51,1.90,-1.40
7-August-2018,80.90,83.70,79.55,83.10,81.846572575679203921,40599,41,3322889.00,39400,97.05,4.15,2.20
6-August-2018,78.10,81.00,78.00,80.90,80.212580485388806339,10095,51,809746.00,8270,81.92,3.00,2.80
3-August-2018,81.00,81.00,80.50,81.00,80.909212283044058744,1498,7,121202.00,1472,98.26,0.50,0.00
2-August-2018,80.00,81.70,79.00,81.40,80.216399506781750924,6488,22,520444.00,6439,99.24,2.70,1.40
1-August-2018,80.00,82.45,78.45,81.95,80.351042559268780348,7002,29,562618.00,6852,97.86,4.00,1.95
31-July-2018,81.00,81.50,80.00,80.10,80.517483687468629747,11954,30,962506.00,11847,99.10,1.50,-0.90
30-July-2018,82.90,82.90,79.20,80.40,80.353875438700850633,16811,55,1350829.00,13920,82.80,3.70,-2.50
27-July-2018,83.60,83.60,80.10,80.35,81.830786970308446238,3469,48,283871.00,3157,91.01,3.50,-3.25
26-July-2018,83.20,83.20,79.00,79.30,80.080957128614157527,5015,40,401606.00,4778,95.27,4.20,-3.90
25-July-2018,83.00,83.00,80.00,80.90,80.736212056434373663,4678,22,377684.00,3778,80.76,3.00,-2.10
24-July-2018,83.00,83.00,79.80,80.05,81.099122721828364248,30891,49,2505233.00,30858,99.89,3.20,-2.95
23-July-2018,81.80,81.80,78.50,80.05,80.122306855277475516,4595,50,368162.00,4354,94.76,3.30,-1.75
20-July-2018,83.70,84.00,78.50,79.40,82.683645458427377539,65572,56,5421732.00,65541,99.95,5.50,-4.30
19-July-2018,79.00,84.00,72.25,82.50,78.212099423678941604,90401,295,7070452.00,85809,94.92,11.75,3.50
18-July-2018,86.50,86.50,83.00,84.10,83.723218390804597701,2175,23,182098.00,1845,84.83,3.50,-2.40
17-July-2018,80.00,86.50,78.10,85.00,84.274558710667689946,5212,20,439239.00,5209,99.94,8.40,5.00
16-July-2018,86.00,86.00,82.45,84.90,83.358646354227235725,8599,32,716801.00,7219,83.95,3.55,-1.10
13-July-2018,86.40,87.00,83.50,85.95,84.870796460176991150,565,14,47952.00,514,90.97,3.50,-0.45
12-July-2018,85.00,86.40,83.00,86.40,85.336829836829836829,858,19,73219.00,840,97.90,3.40,1.40
11-July-2018,84.95,85.00,83.00,85.00,83.226368159203980099,402,10,33457.00,223,55.47,2.00,0.05
10-July-2018,85.45,85.45,82.40,84.05,82.709190672153635116,4374,23,361770.00,4073,93.12,3.05,-1.40
9-July-2018,82.05,85.45,82.00,83.05,82.421965317919075144,1730,14,142590.00,1429,82.60,3.45,1.00
6-July-2018,82.00,83.70,81.50,83.60,82.180379746835443037,3476,21,285659.00,3147,90.54,2.20,1.60
5-July-2018,83.05,85.45,82.75,82.80,82.951076923076923076,6500,23,539182.00,6285,96.69,2.70,-0.25
4-July-2018,83.00,84.95,82.95,84.05,83.067251461988304093,1368,13,113636.00,1262,92.25,2.00,1.05
3-July-2018,85.05,85.05,84.10,84.10,84.833333333333333333,12,4,1018.00,6,50.00,0.95,-0.95
2-July-2018,82.55,87.25,82.50,83.35,83.395932634254845884,3147,44,262447.00,2539,80.68,4.75,0.80
29-June-2018,81.05,83.40,81.00,83.05,81.870117647058823529,2125,21,173974.00,2068,97.32,2.40,2.00
28-June-2018,78.70,83.05,75.00,83.05,80.568264563106796116,6592,36,531106.00,6554,99.42,8.05,4.35
27-June-2018,81.05,84.95,81.00,81.50,82.289377289377289377,3822,38,314510.00,3144,82.26,3.95,0.45
26-June-2018,80.00,81.05,79.50,81.00,80.909174851003105850,23826,81,1927742.00,22496,94.42,1.55,1.00
25-June-2018,80.00,84.00,80.00,80.35,82.184325108853410740,689,21,56625.00,445,64.59,4.00,0.35
22-June-2018,78.00,82.75,78.00,81.40,78.722162395003230669,9286,45,731014.00,8901,95.85,4.75,3.40
21-June-2018,81.10,82.00,78.10,78.50,79.170353982300884955,1356,20,107355.00,1328,97.94,3.90,-2.60
20-June-2018,83.70,84.00,80.00,83.40,82.224867724867724867,756,27,62162.00,514,67.99,4.00,-0.30
19-June-2018,87.80,87.80,79.00,83.50,81.891566265060240963,332,20,27188.00,321,96.69,8.80,-4.30
18-June-2018,82.95,83.35,81.15,83.10,82.824175824175824175,364,10,30148.00,216,59.34,2.20,0.15
15-June-2018,83.00,84.00,81.05,83.00,82.651344909771876064,2937,23,242747.00,2357,80.25,2.95,0.00
14-June-2018,80.80,84.90,80.80,83.85,83.176705660103175179,13763,75,1144761.00,11780,85.59,4.10,3.05
13-June-2018,73.80,81.85,72.90,80.85,77.497145187601957585,7356,68,570069.00,5757,78.26,8.95,7.05
12-June-2018,70.20,78.10,70.15,75.60,75.179620034542314335,4053,67,304703.00,3601,88.85,7.95,5.40
11-June-2018,71.00,74.90,71.00,72.05,72.392655096365902771,10429,99,754983.00,9886,94.79,3.90,1.05
